,name,details,ingredients
530,THE FACE SHOP - MANGO SEED ADVANCED CREAMY CLEANSING FOAM - 150ml,"Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily","Purified water, stearic acid, PEG-8, glycerin, myristic acid, lauric acid, potassium hydroxide, butylene glycol, modified alcohol, PEG-7 glyceryl cocoate, glyceryl stearate, PEG -100 stearate, mango seed butter (200,000 ppb), mango seed oil (1,000 ppb), mango extract (2,000 ppb), shea butter, ceramide NP, phytosphingosine, polyquaternium-7, disodium EDTA , 1,2-hexanediol, yellow No. 4, fragrance, limonene, hexylcinnamol, linalul"
531,CELLINA - Glacial Clay Foam - Gentle Exfoliating - 120g,"Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
532,White Formula - Super Moist Facial Foam with Hyaluronic Acid -100 g,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
533,Rosette - Hello Kitty Uji-Matcha Kintoki Face Wash - 120g,"Product Type: Cleansing Foam


Skin Concern: Dark Circles, Irritation/ Calming, Sun Damage


Skin Type: Combination, Dry, Normal, Oily","Water (refined water), myristic acid K (vegetable soap), stearic acid (skin protective agent), glycerin (moisturizer), stearic acid K (vegetable soap), lauric acid K (vegetable soap), tea leaf (Detergent), Tea leaf extract (moisturizer), azuki bean (cleanser), olive oil (skin protectant), sea silt (cleanser), glycosyltrehalose (moisturizer), hydrolysed hydrogenated starch (moisturizer) , Lecithin (skin conditioning agent), BG (moisturizer), PEG-9M (moisturizer), glyceryl stearate (emulsifier), polyquaternium-39 (skin conditioning agent), lauroyl methyl taurine Na (vegetable detergent) , (Chlorophyllin / copper) complex (coloring component), caramel (coloring component), EDTA-4 Na (component to protect soap from metal ions), etidronic acid (component to protect soap from metal ions), tocopherol acetate (product anti Oxidizer), perfume"
534,TOUN28 - Face Cleanser Elastic Nutrition - S15 Propolis - 100g,"Product Type: Cleansing Soap


Skin Type: Combination, Dry, Normal, Oily",[]
535,BEYOND - Angel Aqua Moisturizing Cleansing Foam - 300ml,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
536,DR.WU - Renewal Cleansing Mousse With Mandelic Acid - 160ml,"Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
537,Rohto Mentholatum - Hada Labo - AHA BHA Oil Control Face Wash - 130g,"Product Type: Cleansing Foam


Skin Concern: Dullness / Radiance, Oil Control/ Pores


Skin Type: Combination, Oily",[]
538,BOTANIC HEAL BOH - Anti Dust Glue Foam Cleanser - 250ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
539,Mandom - Bifesta Facial Foam Clear - 120g,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
540,Etude House - Real Art Cleansing Oil Moisture - 25ml,"Product Type: Cleansing Oil


Product Unit: 25ml


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
541,seaNtree - Cleansing Foam - 120ml,"Product Type: Cleansing Foam


Product Unit: 120ml


Skin Concern: Dullness / Radiance, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
542,Kose - Softymo Speedy Cleansing Oil (Refill),"Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily",[]
543,DeARANCHY - Purifying Oil to Foam Cleanser - 120ml,"Product Type: Cleansing Foam


Skin Type: Combination, Dry, Normal, Oily",[]
544,Mediheal - Collagen Care Cleansing Foam EX - 170ml,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily","Purified water, Myristic Acid, Glycerin, Stearic Acid, Palmitic Acid, Arachidic Acid, Oleic Acid, Cocamidopropyl Betaine, Potassium Hydroxide, Capric Acid, Sodium Methyl Cocoyl Taurate, Dipropylene Glycol, PEG-100 Stearate, Glyceryl Stearate, Hydrolyzed Collagen, Sodium Hyaluronate, Butylene Glycol, Camellia Sinensis Leaf Extract, Hydrolyzed Elastin, Squalance, Hydroxypropyl Methylcellulose, Propylparaben, Trisodium EDTA, Tocopheryl Acetate, Fragrance, Cl 19140"
545,innisfree - Derma Formula Micellar Cleansing Water - Fresh - 250ml,"Product Type: Cleansing Water


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily",[]
546,Holika Holika - Sparkling Lemon Bubble Cleanser - 300ml,"Product Type: Cleansing Foam


Product Unit: 300ml


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
547,Mediheal - Pore Clean Cleansing Foam EX,"Cruelty Free: Yes


Product Type: Cleansing Foam


Product Unit: 170ml


Skin Concern: Oil Control/ Pores, Whitening


Skin Type: Combination, Dry, Normal, Oily",[]
548,MEFACTORY - Super Deep Cleansing Foam - 120g,"Product Type: Cleansing Foam


Skin Type: Combination, Dry, Normal, Oily",[]
549,It's Skin - Have a Greengrape Cleansing Foam - 150ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
550,Holika Holika - Sparkling Lemon Foam Cleanser - 200ml,"Product Type: Cleansing Foam


Skin Concern: Dullness / Radiance, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
551,Sooryehan - Hyobidam Fermented Cleansing Foam - 160ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
552,Huxley - Cleansing Gel Be Clean Be Moist - 200ml,"Cruelty Free: Yes


Product Type: Cleansing Gel


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
553,BANILA CO - Clean It Zero Cleansing Balm Original (Care Bears Edition) - 180ml,"Product Type: Cleansing Balm


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
554,NEOGEN Dermalogy - Calming Cicatree Micellar Cleansing Foam - 200ml,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily","Purified Water, Glycerin, Potassium Cocoyl Glycinate, Lauramidopropyl Betaine, Hydroxypropyl Starch Phosphate, Acrylates Copolymer, Citric Acid, Sodium Chloride, Potassium Cocoate, Hydroxyacetophenone, Dipropylene Glycol, Caprylyl Glycol, Bergamot Oil, Panthenol, Butylene Glycol, 1,2-Hexanediol, Sodium PCA, Sodium Lactate, Dipotassium Glycyrrhizate, Centella Asiatica Extract, Houttuynia Cordata Extract, Arginine, Cyanocobalamin, Aspartic Acid, Sapindus Trifoliatus Fruit Extract, PCA, Xanthan Gum, Glycine, Alanine, Gluconolactone, Portulaca Oleracea Extract, Saururus Chinensis Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Zinc PCA, Capryloyl Salicylic Acid, Serine, Valine, Isoleucine, Threonine, Proline, Asiaticoside, Madecassic Acid, Asiatic Acid, Caprylic/Capric Triglycerides, Phenylalanine, Histidine, Artemisia Vulgaris Extract, Aloe Vera Leaf Extract, Ethylhexylglycerin, Acorus Calamus Root Extract, Adansonia Digitata Seed Oil, Ceramide NP, Glucose, Hydrogenated Lecithin, Phospholipids, Sodium Hyaluronate, Chondrus Crispus Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Cholesterol, Tocopheryl Acetate, Hydroxypropyltrimonium Hyaluronate, Madecassoside, Ceramide NS, Ceramide AS, Ceramide EOP, Ceramide AP, Hydrolyzed Hyaluronic Acid, Sodium Acetylated Hyaluronate, Hyaluronic Acid, Phytosterols, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Potassium Hyaluronate, Limonene, Linalool"
555,Cell Fusion C - Daily Trouble Care Foam Cleanser - 130ml,"Product Type: Cleansing Foam


Skin Concern: Acne, Blackheads, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
556,BEYOND - Rice Milk Mild Cleansing Gel Water - 300ml,"Cruelty Free: Yes


Product Type: Cleansing Water


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
557,"Dear, Klairs - Gentle Blacksugar Charcoal Soap","Cruelty Free: Yes


Product Type: Cleansing Soap


Product Unit: 120g


Skin Concern: Acne, Blackheads, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Water, Sodium Hydroxide, Coconut Oil, Palm Oil, Sunflower Oil, Jojoba Oil, Castor Oil, Olive Oil, Theobroma Cacao(Cocoa)Seed Butter , Grapeseed Oil, Blackstrap Powder , Dl-ΑTocoperol, Volcanic Ash, Ghassoul, Charcoal, Lavender Oil, Eucalyptus Oil"
558,HERA - Zeal Perfumed Soap - 1ea,"Product Type: Cleansing Soap


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
559,eKeL - Snail Foam Cleanser - 100ml,"Product Type: Cleansing Foam


Product Unit: 100ml


Skin Concern: Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
560,NATURE REPUBLIC - Real Nature Cleansing Cream - Aloe - 200ml,"Product Type: Cleansing Gel


Product Unit: 200ml


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
561,MISSHA - Super Aqua Ultra Hyalon Micellar Cleansing Water,"Product Type: Cleansing Water


Skin Concern: Acne, Dryness/ Hydration, Dullness / Radiance, Uneven Skin Tone, Whitening


Skin Type: Combination, Dry, Normal, Oily",[]
562,Ikko - Premium Handmade Horse Oil Face Soap - 80g,"Product Type: Cleansing Soap


Skin Concern: Acne, Dryness/ Hydration, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
563,Mongdies - Ato Cleanser - 300ml,"Product Type: Cleansing Foam


Skin Concern: Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
564,A'PIEU - Pure Pine Bud Cleansing Water - 200ml,"Product Type: Cleansing Water


Product Unit: 200ml


Skin Concern: Dryness/ Hydration, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
565,BELLAMONSTER - Stress Out Solution foam 150ml,"Product Type: Cleansing Foam


Product Unit: 150ml


Skin Concern: Dullness / Radiance, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
566,NATURE REPUBLIC - Soothing & Moisture Aloe Vera Cleansing Gel Cream,"Product Type: Cleansing Gel


Skin Concern: Blackheads, Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
567,Kao - Men's Biore Charcoal Detox Hydrate - 100g,"Product Type: Cleansing Gel


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily",[]
568,MISSHA - Super Off Cleansing Oil - 305ml,"Product Type: Cleansing Oil


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily","Glycine Soja (Soybean) Oil, Triethylhexanoin, Ethylhexyl Palmitate, Peg-20 Glyceryl Triisostearate, Isopropyl Myristate, Isohexadecane, Ethylhexyl Stearate, Polybutene, Dicaprylyl Ether, Isononyl Isononanoate, Caprylic/Capric Triglyceride, 1,2-Hexanediol, Citrus Limon (Lemon) Peel Oil, Citrus Aurantium Dulcis (Orange) Oil, Citrus Medica Limonum (Lemon) Fruit Oil, Cymbopogon Schoenanthus Oil, Geranium Maculatum Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Cymbopogon Nardus (Citronella) Oil, Citrus Reticulata (Tangerine) Leaf Oil, Prunus Armeniaca (Apricot) Kernel Oil, Vetiveria Zizanoides Root Oil, Moringa Oleifera Seed Oil, Melaleuca Alternifolia (Tea Tree) Leafoil, Water, Butylene Glycol, Centella Asiatica Extract, Houttuynia Cordata Extract, Ethylhexylglycerin, Tocopherol, Phenoxyethan"
569,CELIMAX - Derma Nature Relief Madecica pH Balancing Foam Cleansing - 150ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
570,The Saem - Derma Plan Green Cleansing Foam,"Product Type: Cleansing Foam


Product Unit: 150ml


Skin Concern: Anti-aging/ Wrinkles, Oil Control/ Pores, Uneven Skin Tone


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
571,ISOI - Moist Bar - 100g,"Product Type: Cleansing Soap


Skin Concern: Blackheads


Skin Type: Normal",[]
572,GD11 - Cell Factory Cica Cell Cleansing Pack - 130ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
573,The Face Shop - Jeju Aloe Fresh Soothing Foam Cleanser - 150ml,"Product Type: Cleansing Cream


Product Unit: 150ml


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
574,The Saem - Natural Condition Multi Cleanser - 110g,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
575,TheHistoryofWhoo - Jinyulhyang Essential Cleansing Foam,"Product Type: Cleansing Foam


Skin Concern: Blackheads, Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
576,The Face Shop - Dr.Belmeur Amino Clear Foaming Cleanser,"Product Type: Cleansing Foam


Product Unit: 150ml


Skin Concern: Blackheads, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
577,Foodaholic - Daily Purifying Foam Cleansing - Charcoal - 180ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
578,Roundaround - Green Tea Trouble Bubble Foam - 200ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
579,ENPRANI - Natuer Be - Be the Natural Black Bean Cleansing & Massage Cream - 180ml,"Product Type: Cleansing Cream


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily",[]
580,HANYUL - Pure Artemisia Mild Cleansing Foam,"Product Type: Cleansing Foam


Product Unit: 170ml


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
581,Rohto Mentholatum - OXY Perfect Wash - 130g,"Product Type: Cleansing Cream


Skin Concern: Acne, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
582,AYOUME - Black Snail Prestige Foam Cleanser - 60ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
583,NEOGEN Dermalogy - Real Fresh Foam - 160g - Cereal,"Cruelty Free: Yes


Product Type: Cleansing Foam


Product Unit: 160g


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
584,DHC - Beauty Powder Face Wash,"Cruelty Free: Yes


Product Type: Cleansing Powder


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
585,Holika Holika - Soda Pore Cleansing Bubble Foam - 150ml,"Product Type: Cleansing Foam


Skin Concern: Acne, Irritation/ Calming


Skin Type: Combination, Oily, Sensitive","Water, TEA-Lauryl Sulfate, Cocamidopropyl Betaine, TEA-Cocoyl Glutamate, Caprylyl/Capryl Wheat Bran/Straw Glycosides, Butylene Glycol, Portulaca Oleracea Extract, Mineral Water, Allantoin, Citrus Medica Limonum (Lemon) Fruit Extract, Saponaria Officinalis Extract, Dipotassium Glycyrrhizate, Ethylhexylglycerin, Disodium EDTA, Sodium Bicarbonate, Phenoxyethanol, Fragrance"
586,Koelcia - Rose Foam Cleanser - 120g,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
587,A.H.C - Essence Care Cleansing Foam Emerald - 150ml,"Product Type: Cleansing Foam


Skin Type: Combination, Dry, Normal, Oily",[]
588,Dasoni - Blackout Cleansing Oil - PHA - 200ml,"Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
589,The Skin House - Lavender Cleansing Foam - 120ml,"Product Type: Cleansing Foam


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
590,TOUN28 - Face Cleanser Chronic Trouble - S7 Noni + Tamanu - 100g,"Product Type: Cleansing Soap


Skin Type: Combination, Dry, Normal, Oily",[]
591,Mandom - Gatsby - Facial Wash Ice Cooling Gel - 130g,"Product Type: Cleansing Cream


Skin Type: Combination, Dry, Normal, Oily",[]
592,Dr.Morita - Hyaluronic Acid Moisturizing Face Wash - 150g,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
593,Kose - DECORTE - Honeydew Honey Cleansing Oil - 170g,"Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",Ethylhexyl palmitate･ glycerin･ peg-20 glyceryl triisostearate･ butylene glycol･ water (aqua)･ honey (mel)･ olea europaea (olive) fruit oil･ rosa roxburghii fruit extract･ royal jelly extract･ salvia officinalis (sage) leaf extract･ simmondsia chinensis (jojoba) seed oil･ acrylates/c10-30 alkyl acrylate crosspolymer･ choleth-10･ disodium edta･ isopropyl myristate･ sodium methyl stearoyl taurate･ triceteareth-4 phosphate･ triethanolamine･ fragrance (parfum)･ caramel
594,SK-II - Facial Treatment Gentle Cleanser Miniature Set - 20g x 2pcs,"Product Type: Cleansing Foam


Product Unit: 40g


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
595,DHC - Deep Cleansing Oil,"Cruelty Free: Yes


Product Type: Cleansing Oil


Skin Concern: Blackheads


Skin Type: Combination, Dry, Normal, Oily, Sensitive","olea europaea (olive) fruit oil, caprylic/capric triglyceride, sorbeth-30 tetraoleate, pentylene glycol, phenoxyethanol, tocopherol, stearyl glycyrrhetinate, rosmarinus officinalis (rosemary) leaf oil"
596,Dr. Different - Zero Cleanser (For Oily Skin) - 200ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily",[]
597,ON THE BODY - Pure Cica Teatree Cleansing Bar - 90g,"Product Type: Cleansing Soap


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
598,WONDER BATH - Super Vegitoks Cleanser - Red - 300ml,"Product Type: Cleansing Foam


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
599,LITS - LITS Revival - Rich Cleansing Wash - 150g,"Product Type: Cleansing Gel


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily","WATER,PEG-7 GLYCERYL COCOATE,BUTYLENE GLYCOL,DIPROPYLENE GLYCOL,POLYSORBATE 60,SORBITOL,SORBETH-60 TETRAOLEATE,HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER,PHENOXYETHANOL,CARBOMER,CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL,CITRUS GRANDIS (GRAPEFRUIT) PEEL OIL,MICA,TITANIUM DIOXIDE,POTASSIUM HYDROXIDE,HYDROXYPROPYL CYCLODEXTRIN,ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER,CITRUS AURANTIUM BERGAMIA (BERGAMOT) FRUIT OIL,PELARGONIUM GRAVEOLENS OIL,IODOPROPYNYL BUTYLCARBAMATE,COCOS NUCIFERA (COCONUT) OIL,ROSA CANINA FRUIT OIL,SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL,PAPAIN,HYDROGENATED LECITHIN,GLYCINE SOJA (SOYBEAN) OIL,GLYCERYL TRIPALMATE/PALM KERNELATE/OLIVATE/MACADAMIATE/RAPESEEDATE,GLYCERIN,ZINGIBER OFFICINALE (GINGER) ROOT EXTRACT,CRITHMUM MARITIMUM CALLUS CULTURE FILTRATE,ERYNGIUM MARITIMUM CALLUS CULTURE FILTRATE,MALUS DOMESTICA FRUIT CELL CULTURE EXTRACT,PUNICA GRANATUM FRUIT EXTRACT,XANTHAN GUM,PASSIFLORA EDULIS FRUIT EXTRACT,SAXIFRAGA SARMENTOSA EXTRACT,PAEONIA SUFFRUTICOSA ROOT EXTRACT,LECITHIN,PUERARIA LOBATA ROOT EXTRACT,CELLULOSE GUM,SODIUM BICARBONATE,HYDROLYZED COLLAGEN,CALENDULA OFFICINALIS FLOWER EXTRACT,ARNICA MONTANA FLOWER EXTRACT,ACHILLEA MILLEFOLIUM EXTRACT,SOLUBLE COLLAGEN,HYPERICUM PERFORATUM FLOWER/LEAF/STEM EXTRACT,CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT,MALVA SYLVESTRIS (MALLOW) FLOWER EXTRACT,TILIA CORDATA FLOWER EXTRACT,SALVIA OFFICINALIS (SAGE) LEAF EXTRACT,EQUISETUM ARVENSE EXTRACT,GOLD"
600,JMsolution - Marine Luminous Pearl Bubble Deep Cleanser Pearl - 300ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Dullness / Radiance


Skin Type: Combination, Dry, Normal, Oily","WATER, SODIUM LAURETH SULFATE, METHYL PERFLUOROISOBUTYL ETHER, GLYCERIN, METHYL PERFLUOROBUTYL ETHER, ACRYLATES COPOLYMER, DISODIUM COCOAMPHODIACETATE, SODIUM CHLORIDE, DECYL GLUCOSIDE, SODIUM SULFATE, LAURETH-2, PHENOXYETHANOL, POTASSIUM COCOYL GLYCINATE, GLUCOMANNAN, SODIUM HYDROXIDE, CHLORPHENESIN, FRAGRANCE, ERYTHRITOL, HEXYLENE GLYCOL, ALLANTOIN, SODIUM BENZOATE, ALCOHOL, DISODIUM EDTA, BHT, SODIUM CARBONATE, SEA WATER(9,800PPB), CI 42090, 1,2-HEXANEDIOL, CI 19140, BUTYLENE GLYCOL, SODIUM HYALURONATE, ULMUS CAMPESTRIS (ELM) BARK EXTRACT, UNDARIA PINNATIFIDA EXTRACT, GLYCINE MAX (SOYBEAN) SEED EXTRACT, HYDROLYZED COLLAGEN (50PPB), CODIUM FRAGILE EXTRACT, SALICORNIA HERBACEA EXTRACT, ENTEROMORPHA COMPRESSA EXTRACT, LAMINARIA JAPONICA EXTRACT, PEARL EXTRACT(20PPB), HYDROXYPROPYLTRIMONIUM HYALURONATE, HYDROLYZED HYALURONIC ACID, ASPERGILLUS FERMENT, BACILLUS FERMENT, LACTOBACILLUS FER MENT, SODIUM ACETYLATED HYALURONATE"
601,2SOL - Essential Barrier Cleansing Oil - 150ml,"Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
602,SRB - Stabilized Rice Bran Enzyme Powder Wash,no info,no info
603,Kokuryudo - Hipitch Deep Cleansing Oil - 190ml,"Product Type: Cleansing Oil


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
604,Amore Pacific - Vintage Single Extract Essence - 70ml,"Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Sun Damage


Skin Type: Combination, Dry, Normal, Oily, Sensitive","WATER/AQUA/EAU, PROPANEDIOL, GLYCERIN, CAMELLIA SINENSIS LEAF EXTRACT, 1,2-HEXANEDIOL, ETHYLHEXYLGLYCERIN"
605,23yearsold - PERGILLUS Devils 15s Foam - 100g,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
606,Dr. Jart+ - Ctrl+A Teatreement Cleansing Foam - 120ml,"Product Type: Cleansing Foam


Product Unit: 120ml


Skin Concern: Dryness/ Hydration, Irritation/ Calming, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
607,Sulwhasoo - Herbal Soap,"Product Type: Cleansing Soap


Skin Concern: Dryness/ Hydration, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily","Water, Olea Europaea (Olive) Fruit Oil, Cocos Nucifera (Coconut) Oil, Alcohol, Elaeis Guineensis (Palm) Oil, Sodium Hydroxide, Palmitic Acid, Lauric Acid, Stearic Acid, Malt Extract, Panax Ginseng Root Extract, Camellia Japonica Seed Oil, Nelumbo Nucifera Flower Extract, Polygonatum Officinale Rhizome/root Extract, Paeonia Albiflora Root Extract, Rehmannia Glutinosa Root Extract, Zingiber Officinale (Ginger)root Oil, Macadamia Integrifolia Seed Oil, Honey, Lilium Candidum Bulb Extract, Disodium Edta, Myristic Acid, Butyleneglycol, Sodium Chloride, Polyquaternium-7, Fragrance"
608,TONYMOLY - Derma Masterlab Cica Mild Foam Cleanser - 150ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration, Irritation/ Calming


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
609,CAOLION - Magic Black Powder Foam Cleanser - 110ml,"Cruelty Free: Yes


Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily","Water, Sodium Laureth Sulfate, ammonium Lauryl Sulfate, Cocamide MEA, Lauramide DEA, Glycol Distearate, Glycerin, Butylene Glycol, Ananas Sativus(Pineapple) Fruit Water, Pyrus Malus(Apple) Fruit Water, Carica Papaya(Papaya) Fruit Water, Pinus Palustric Leaf Extract, Ulmus Davidiana Root Extract, Oenothera Biennis(Evening Primrose) Flower Extract, Pueraria Lobata Root Extract, Cetearyl Alcohol, Sodium Benzoate, 1,2-Hexanediol, Ethylhexylglycerin, Carbon, Citric Acid, Disodium EDTA, Sodium Chloride, Fragrance"
610,MEFACTORY - Super Air Cleansing Water - 300ml,"Product Type: Cleansing Water


Product Unit: 300ml


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily, Sensitive",[]
611,Sulwhasoo - Timetreasure Extra Creamy Cleansing Foam - 150ml,"Product Type: Cleansing Foam


Product Unit: 150ml


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Uneven Skin Tone


Skin Type: Combination, Dry, Normal, Oily",[]
612,AIRIVE - Airy Skin Spa Cleanser 30 Days Mild Acidic Ph - Brightoning & Mild Scrub - 30pcs,"Product Type: Cleansing Powder


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
613,HAPPY BATH - Perfume Soap - Cherry Blossom - 4 Pack 2ea (100g x4 ),"Product Type: Cleansing Soap


Skin Concern: Oil Control/ Pores


Skin Type: Combination, Dry, Normal, Oily",[]
614,Kao - Biore Facial Wash Foaming Rich - 160ml,"Product Type: Cleansing Foam


Skin Concern: Dryness/ Hydration


Skin Type: Combination, Dry, Normal, Oily",[]
